state,district,annual_rainfall,mean_temperature,mean_humidity,mean_soil_moisture,rainfall_anomaly,spi3,spi6,rx1day,rain_p95,rain_p99,cdd,cwd,rx3day,base_mean_pet_x,base_mean_et_x,base_mean_solar_x,base_mean_lai_x,temperature_anomaly,humidity_anomaly,soil_moisture_anomaly,heat_stress_days_35,heat_stress_days_38,heat_stress_days_40,water_availability_index,soil_moisture_deficit,annual_rainfall_change_pct,mean_solar,mean_pet,mean_et,mean_lai,base_mean_pet_y,base_mean_et_y,base_mean_solar_y,base_mean_lai_y,pet_anomaly,et_anomaly,solar_anomaly,lai_anomaly,predicted_sm_anomaly,predicted_ndvi_anomaly,predicted_ndwi_anomaly,water_security_index,year,state_code,district_code,soil_moisture_stress_class,scenario
BIHAR,SAHARSA,1342.9817095570872,,,0.16970277447119897,88.32545955708717,-0.22390159174718324,-0.20151143257246493,74.7002156567297,18.941766734858703,38.92442400266344,64.6429544612255,17.741031459785667,123.255355833604,47.44833978233958,11.797075911665198,17.307769132093963,0.9439952500438892,,,-0.018440553832696348,33.3,3.6,0.5,1.03265,0.0092220055,7.04,17.5268,4.1425,13.116085622882423,1.135007388591173,47.44833978233958,11.797075911665198,17.307769132093963,0.9439952500438892,-43.30583978233958,1.319009711217225,0.21903086790603865,0.19101213854728372,-0.0092220055,0.0027815643786687806,-0.02206008,46.2,2035,0,83,Low,ssp585
BIHAR,SAMASTIPUR,1180.9897695372904,,,0.15563149447472785,79.66246953729043,-0.010963168525682127,-0.009866851673113916,65.79557743182771,16.873280240785135,37.20275909141478,64.90672968794294,18.336868861961328,108.56270276251571,48.34261758068315,10.279339142976594,17.876484929360345,0.8767461092158747,,,-0.008670741608293807,33.3,3.6,0.5,1.0493999999999999,0.0,7.23,17.5347,4.1443,12.852692567024782,1.075053639829959,48.34261758068315,10.279339142976594,17.876484929360345,0.8767461092158747,-44.198317580683145,2.5733534240481877,-0.3417849293603439,0.19830753061408435,0.00069269177,0.002601774073053738,-0.022163015,52.47,2035,0,84,Low,ssp585
BIHAR,SARAN,1018.7273142275989,,,0.14531220983783533,38.15616422759886,-0.5971666634110695,-0.5374499970699625,67.95977360155882,14.350953657285288,34.547697800253275,72.81174576889177,14.546809325414001,112.13362644257205,48.980342952501815,9.103941109314768,18.29156675622986,0.7751122414703517,,,-0.007956795573369028,33.3,3.6,0.5,1.0272999999999999,0.0010668334,3.89,17.5159,4.1399,11.841272440961486,0.9902479279561676,48.980342952501815,9.103941109314768,18.29156675622986,0.7751122414703517,-44.84044295250182,2.7373313316467183,-0.7756667562298603,0.21513568648581582,-0.0010668334,0.0016841768009112632,-0.02100675,50.63,2035,0,87,Low,ssp585
BIHAR,SHEIKHPURA,1143.74109731061,,,0.17682342199681772,75.79119731060992,0.13421310045555251,0.12079179040999724,56.16287102346119,17.83849074688322,36.89663564900067,65.08013570028223,19.575836035801412,92.66873718871096,49.74478505203776,10.473216651805147,18.297951894317578,0.7945008022533472,,,-0.011541317342576927,33.3,3.6,0.5,1.04405,0.007380195,7.1,17.6217,4.1649,13.566120841506532,1.1101563568720818,49.74478505203776,10.473216651805147,18.297951894317578,0.7945008022533472,-45.57988505203776,3.0929041897013843,-0.676251894317577,0.3156555546187346,-0.007380195,0.004499372475658101,-0.022414664,48.03,2035,0,89,Low,ssp585
BIHAR,SHEOHAR,1199.7187785282865,,,0.16456198382771248,61.173328528286426,0.003075405037084395,0.0027678645333759563,75.52830059235525,17.382728955957806,41.556679850202585,74.04471813247744,12.992300026727865,124.62169597738617,49.49400131833451,11.023236240174112,17.86879344253231,0.9929003949707994,,,-0.01142522218309807,33.3,3.6,0.5,1.0318,0.0052525303,5.37,17.436,4.121,12.602568731864398,1.0896343624842453,49.49400131833451,11.023236240174112,17.86879344253231,0.9929003949707994,-45.37300131833451,1.5793324916902858,-0.43279344253231145,0.09673396751344587,-0.0052525303,0.0017152615193443339,-0.017226923,48.4,2035,0,90,Low,ssp585
BIHAR,SITAMARHI,1301.9545359891627,26.775829568174156,54.740156784220495,0.1724973047058997,79.10968598916241,0.07226237450820445,0.06503613705738401,70.28747896907672,19.653229866303356,39.6530227807566,72.06859756729094,17.21096959136656,115.97434029897659,49.71614783850831,10.70708489666542,17.70579682745004,0.9534092128512964,1.1873498506016276,2.046811916302495,-0.014582281853795544,66.7,10.45,1.8499999999999999,1.0347499999999998,0.006892448,6.47,17.4252,4.2893,14.716672802347844,1.1528557392666756,49.71614783850831,10.70708489666542,17.70579682745004,0.9534092128512964,-45.426847838508316,4.009587905682425,-0.2805968274500401,0.1994465264153792,-0.006892448,0.0035431984503588526,-0.013610739,47.74,2035,0,93,Low,ssp585
BIHAR,SIWAN,1027.0762599968753,,,0.1478656646874948,26.394159996875224,-0.6673298893163908,-0.6005969003847517,72.91489131643709,15.062467499117176,34.404906906200786,73.90078389351964,14.47409485509333,120.3095706721212,50.5395265427739,9.221811499832688,18.31114226630012,0.8173204928761137,,,-0.01039295262135339,33.3,3.6,0.5,1.01395,0.0054850006,2.64,17.4861,4.1328,11.935431134749146,0.977999052792557,50.5395265427739,9.221811499832688,18.31114226630012,0.8173204928761137,-46.406726542773896,2.7136196349164585,-0.8250422663001196,0.1606785599164433,-0.0054850006,0.0010986633184019363,-0.021096384,46.99,2035,0,94,Low,ssp585
BIHAR,SUPAUL,1523.8359190263714,26.59881186617746,55.257222636217,0.18540845992209215,117.43966902637119,-0.13979121018467341,-0.1258120891662061,77.65237123896867,21.690724450360214,43.07399114727424,74.78807217665828,26.834523773156697,128.1264125442983,48.070508576420735,12.392472075568596,16.850169434019232,1.0243291152214222,1.1454428944322856,2.2877024763096827,-0.015048681221662606,61.2,9.15,1.6,1.0478999999999998,0.005099127,8.35,17.4661,4.2823,15.062240986812276,1.233511225896707,48.070508576420735,12.392472075568596,16.850169434019232,1.0243291152214222,-43.788208576420736,2.669768911243679,0.6159305659807686,0.2091821106752847,-0.005099127,0.002006042040154423,-0.015691543,49.64,2035,0,96,Low,ssp585
BIHAR,VAISHALI,1060.6891004665272,26.681410088804046,52.24198180925293,0.15566429738449744,68.82655046652707,-0.46329680482654495,-0.41696712434389044,60.98967484113111,15.963416674672427,36.18242897323994,67.8081535520722,12.999547574455917,100.63296348786633,47.375922827502684,8.91090683802121,18.127577431664502,0.7414805500826241,1.0801225251621815,1.6013607119766249,-0.0009391239676334109,63.7,9.75,1.7000000000000002,1.0621,0.0,6.94,17.5381,4.308,12.09069083908675,0.9129815502046009,47.375922827502684,8.91090683802121,18.127577431664502,0.7414805500826241,-43.067922827502684,3.1797840010655403,-0.589477431664502,0.17150100012197678,0.004121253,0.005773996527448776,-0.021218872,53.1,2035,0,99,Low,ssp585
MAHARASHTRA,AHILYANAGAR,1153.8051341040418,27.119185396035522,46.812380322588474,0.21751137059565923,61.26363410404197,1.773723548296433,1.59635119346679,67.71183593567739,16.935317499853277,36.35686282614287,84.7015150858567,18.05989620042147,111.72452929386769,49.81523730947029,10.019539687016353,18.808474001645877,0.5995753946415238,0.9973962287108193,1.647977155921538,-0.00704562842429806,78.30000000000001,13.45,2.6,1.0405,0.0026815382,5.61,18.3273,4.5461,12.694284428895312,0.9060368723657212,49.81523730947029,10.019539687016353,18.808474001645877,0.5995753946415238,-45.26913730947029,2.6747447418789587,-0.48117400164587565,0.3064614777241974,-0.0026815382,-0.004318276892595764,-0.020826811,50.79,2035,1,1,Low,ssp585
MAHARASHTRA,AKOLA,1187.6664344916794,27.98642504347696,48.08211151989636,0.24757522298312984,78.29853449167962,1.6961133201351077,1.526501988121597,95.48350515971738,16.581602806735695,39.013639597712526,78.22003327897806,17.29515425969168,157.54778351353366,54.45000450645717,10.32466255967166,18.54131827072183,0.7239500313958462,1.0067127658261263,1.810875590190598,-0.0031051115607763843,112.25,24.4,5.550000000000001,1.05525,0.0019606256,7.06,18.1441,4.5876,12.461489794444836,0.97706644807779,54.45000450645717,10.32466255967166,18.54131827072183,0.7239500313958462,-49.86240450645717,2.1368272347731754,-0.39721827072182947,0.25311641668194373,-0.0019606256,0.0010441129268273259,-0.015441178,51.97,2035,1,2,Low,ssp585
MAHARASHTRA,AMRAVATI,1248.2992573648735,27.251019439432355,48.05350788113244,0.24969295312749384,90.55275736487343,1.3131005340512658,1.1817904806461392,95.64290536549387,16.869234876877115,38.92823743495789,72.03690326433752,21.310937927824604,157.8107938530649,54.03731959500179,11.352902351799045,18.26101845195213,0.9254048766817043,1.012010128630532,1.531674186766793,-0.004907866057776315,83.05000000000001,14.85,2.95,1.0584,0.001718016,7.82,18.1107,4.5056,13.09608054314445,0.9939361496698416,54.03731959500179,11.352902351799045,18.26101845195213,0.9254048766817043,-49.53171959500179,1.7431781913454039,-0.15031845195212767,0.06853127298813722,-0.001718016,0.0020217422724582543,-0.010970717,52.23,2035,1,3,Low,ssp585
MAHARASHTRA,BEED,963.3349643738484,,,0.23769656442331136,45.302564373848305,0.8855581968251418,0.7970023771426277,48.335305610473284,15.356485586359328,29.609210746652824,69.68402222670368,16.24707484604633,79.75325425728091,53.38859364063456,9.659209475926913,18.664126500832804,0.6017091301364644,,,-0.006060065470167901,33.3,3.6,0.5,1.03695,0.0064652604,4.93,18.3454,4.3359,12.164635423933902,0.9660180427578915,53.38859364063456,9.659209475926913,18.664126500832804,0.6017091301364644,-49.05269364063456,2.505425948006989,-0.31872650083280263,0.36430891262142706,-0.0064652604,0.006985429593696057,-0.023284137,49.13,2035,1,8,Low,ssp585
MAHARASHTRA,BHANDARA,1569.034719856007,26.689441410700482,48.60147772884397,0.2467162174408295,99.23166985600685,0.6753094582753918,0.6077785124478526,93.20038199601778,23.751244948060233,50.528414289717674,60.57113903093044,15.599286064274661,153.78063029342934,52.7955909514249,12.275719443201227,18.24384632391761,1.0379066995885429,1.0147395908832557,1.7921622155706416,-0.006839876364607832,63.95,9.75,1.7000000000000002,1.0486,0.002292045,6.75,18.1143,4.4503,14.246668238405,1.1409152764836046,52.7955909514249,12.275719443201227,18.24384632391761,1.0379066995885429,-48.3452909514249,1.970948795203773,-0.12954632391760867,0.10300857689506171,-0.002292045,-0.00037140854203381724,-0.013087632,51.5,2035,1,12,Low,ssp585
MAHARASHTRA,BULDHANA,1107.2909436781981,28.03410463995405,47.98262803032023,0.2476077311720391,55.22784367819795,1.1888409414213819,1.0699568472792438,83.24227211984126,15.920474662618643,34.632774525821304,80.46249961331299,17.438794764071655,137.34974899773806,54.72640223373851,10.451804988361207,18.630451300616222,0.7238331450182088,1.0370864517159077,1.9447017041838066,-0.004885814971070372,114.3,25.2,5.8,1.0404499999999999,0.0028462547,5.25,18.1769,4.6007,12.240166871755605,0.8831884503157422,54.72640223373851,10.451804988361207,18.630451300616222,0.7238331450182088,-50.12570223373851,1.7883618833943977,-0.4535513006162226,0.1593553052975334,-0.0028462547,-0.001664542794623692,-0.017222293,50.87,2035,1,14,Low,ssp585
MAHARASHTRA,CHANDRAPUR,1528.2354853971326,28.274209619892968,49.73567497897593,0.24425933689774593,103.04318539713265,0.6169654340928706,0.5552688906835835,80.0495859788632,23.018773230256784,50.72140787924607,64.35105248150447,17.51079323763313,132.08181686512427,53.06872892705223,13.173954202159194,18.30882819433108,1.1195297216626983,0.9748515400621613,1.9432109655441678,-0.009545685862453863,124.85,29.299999999999997,7.05,1.0488,0.0020741478,7.23,18.2281,4.6378,14.550068991014117,1.1618418749160042,53.06872892705223,13.173954202159194,18.30882819433108,1.1195297216626983,-48.43092892705223,1.376114788854922,-0.0807281943310798,0.04231215325330595,-0.0020741478,0.0002886361510277948,-0.009201363,51.59,2035,1,16,Low,ssp585
MAHARASHTRA,CHHATRAPATI SAMBHAJI NAGAR,1025.7165587660456,27.61089350912307,47.01322700064137,0.24161606890398823,42.46700876604572,1.1349546288904442,1.0214591660013999,66.86205047865886,14.933481550956762,32.53949999640472,88.97519584289222,16.492829771097348,110.32238328978713,52.79687130432649,10.32825049874896,18.67819669634991,0.6982985690220139,1.0099188599321671,1.7202857024478604,-0.005286762741911956,96.75,19.05,4.050000000000001,1.03355,0.0043202634,4.32,18.2361,4.573,12.112721514654407,0.8606516646014122,52.79687130432649,10.32825049874896,18.67819669634991,0.6982985690220139,-48.22387130432649,1.7844710159054475,-0.44209669634991045,0.16235309557939825,-0.0043202634,-0.002856058831978037,-0.016310723,49.89,2035,1,17,Low,ssp585
